len(N),E,ns
9,14,110
9,15,113
9,16,111
9,17,110
9,18,112
9,19,112
9,20,110
9,21,113
9,22,111
10,-22,102
10,-21,121
10,-20,114
10,-19,109
10,-18,112
10,-17,111
10,-16,109
10,-15,123
10,-14,113
10,-13,131
10,-12,129
10,-11,128
10,-10,127
10,-9,120
10,-8,128
10,-7,126
10,-6,123
10,-5,122
10,-4,120
10,-3,126
10,-2,125
10,-1,131
10,0,55.0
10,1,67.9
10,2,71.2
10,3,74.0
10,4,73.8
10,5,79.3
10,6,82.9
10,7,133
10,8,147
10,9,143
10,10,127
10,11,130
10,12,130
10,13,127
10,14,128
10,15,127
10,16,137
10,17,120
10,18,126
10,19,161
10,20,124
10,21,126
10,22,130
11,-22,106
11,-21,112
11,-20,110
11,-19,108
11,-18,107
11,-17,107
11,-16,110
11,-15,106
11,-14,116
11,-13,100
11,-12,102
11,-11,100
11,-10,99.9
11,-9,103
11,-8,103
11,-7,101
11,-6,103
11,-5,102
11,-4,103
11,-3,102
11,-2,102
11,-1,102
11,0,48.5
11,1,56.8
11,2,59.1
11,3,61.0
11,4,62.6
11,5,69.9
11,6,112
11,7,119
11,8,117
11,9,108
11,10,108
11,11,106
11,12,105
11,13,107
11,14,108
11,15,105
11,16,109
11,17,107
11,18,106
11,19,108
11,20,107
11,21,106
11,22,108
12,-22,95.3
12,-21,94.7
12,-20,94.7
12,-19,95.2
12,-18,94.7
12,-17,94.0
12,-16,95.2
12,-15,97.0
12,-14,97.5
12,-13,97.4
12,-12,96.5
12,-11,95.2
12,-10,97.3
12,-9,96.0
12,-8,97.7
12,-7,101
12,-6,98.6
12,-5,96.8
12,-4,98.8
12,-3,98.1
12,-2,98.2
12,-1,101
12,0,49.8
12,1,57.4
12,2,59.0
12,3,62.7
12,4,68.2
12,5,109
12,6,116
12,7,107
12,8,105
12,9,105
12,10,104
12,11,103
12,12,105
12,13,103
12,14,103
12,15,104
12,16,104
12,17,102
12,18,105
12,19,105
12,20,103
12,21,105
12,22,104
13,-22,91.9
13,-21,91.1
13,-20,93.0
13,-19,92.3
13,-18,91.4
13,-17,92.9
13,-16,94.8
13,-15,100
13,-14,95.9
13,-13,95.0
13,-12,94.4
13,-11,97.3
13,-10,97.0
13,-9,96.2
13,-8,97.5
13,-7,96.3
13,-6,96.3
13,-5,96.6
13,-4,95.7
13,-3,95.4
13,-2,98.0
13,-1,98.9
13,0,50.7
13,1,57.7
13,2,60.9
13,3,66.6
13,4,102
13,5,150
13,6,105
13,7,101
13,8,103
13,9,101
13,10,100
13,11,103
13,12,102
13,13,101
13,14,103
13,15,102
13,16,101
13,17,103
13,18,102
13,19,101
13,20,103
13,21,102
13,22,101
14,-22,88.7
14,-21,89.5
14,-20,88.8
14,-19,88.3
14,-18,89.8
14,-17,91.3
14,-16,90.8
14,-15,92.9
14,-14,91.3
14,-13,89.5
14,-12,93.5
14,-11,91.7
14,-10,93.0
14,-9,93.5
14,-8,94.1
14,-7,91.5
14,-6,95.1
14,-5,92.4
14,-4,92.3
14,-3,94.1
14,-2,94.3
14,-1,95.1
14,0,50.9
14,1,58.9
14,2,66.2
14,3,112
14,4,151
14,5,174
14,6,97.6
14,7,98.6
14,8,98.0
14,9,96.9
14,10,99.1
14,11,98.1
14,12,98.1
14,13,99.1
14,14,98.4
14,15,97.2
14,16,100
14,17,98.3
14,18,97.1
14,19,99.4
14,20,98.6
14,21,97.4
14,22,99.5
15,-22,86.9
15,-21,86.4
15,-20,85.6
15,-19,87.2
15,-18,89.7
15,-17,88.7
15,-16,91.8
15,-15,89.4
15,-14,89.9
15,-13,91.5
15,-12,90.6
15,-11,89.4
15,-10,92.7
15,-9,91.7
15,-8,89.8
15,-7,91.4
15,-6,91.6
15,-5,91.0
15,-4,93.0
15,-3,92.9
15,-2,92.8
15,-1,97.5
15,0,52.1
15,1,64.8
15,2,128
15,3,154
15,4,167
15,5,164
15,6,96.1
15,7,95.2
15,8,94.3
15,9,96.4
15,10,95.5
15,11,94.6
15,12,96.9
15,13,95.6
15,14,94.8
15,15,96.7
15,16,95.2
15,17,94.6
15,18,97.7
15,19,95.9
15,20,94.8
15,21,96.6
15,22,95.9
16,-22,84.3
16,-21,84.0
16,-20,86.3
16,-19,86.1
16,-18,86.9
16,-17,88.6
16,-16,89.6
16,-15,85.8
16,-14,88.3
